City,State,Population,Gender_Ratio,Tier,Literacy_Rate,Category,Total_Sales,Discount,Assurance_Sales,Holiday_Sales,Summer_Sales,Winter_Sales,Rain_Sales,01-01-2023,01-02-2023,01-03-2023,01-04-2023,01-05-2023,01-06-2023,01-07-2023,01-08-2023,01-09-2023,01-10-2023,01-11-2023,01-12-2023
Jalalpur,Uttarakhand,1506323,890,2,8,Health & Personal Care Appliances,132.15,29.9,27,37.95,31.63686703,56.31791172,44.19554659,11.82,8.41,8.39,7.21,9.98,6.06,1.48,24.46,8.63,9.63,9.25,26.83
Jalalpur,Uttarakhand,1506323,890,2,8,Mobiles & Accessories,82.59,26.4,18.5,24.85,19.7730419,35.19869482,27.62221662,5.65,8.69,11.04,0.13,4.81,3.8,6.73,4.51,10.15,6.23,20.56,0.3
Jalalpur,Uttarakhand,1506323,890,2,8,Computers,45.43,15.24,9,15.45,10.87517304,19.35928215,15.19221914,0.71,12.36,1.93,4.79,3.44,0.71,1.25,1.46,1.54,10.95,2.88,3.41
Jalalpur,Uttarakhand,1506323,890,2,8,Toys and Games,37.17,9.57,7,4.46,8.897868853,15.83941267,12.42999748,7.74,5.54,5.63,2.66,0.22,0.39,2.03,2.82,7.02,0.56,2.23,0.33
Jalalpur,Uttarakhand,1506323,890,2,8,Jewellery,408.84,42.59,65,40.87,97.87655738,174.2335394,136.7299723,68.61,65.94,16.67,21.84,28.19,31.19,22.29,68.6,4.07,41.78,32.58,7.1
Jalalpur,Uttarakhand,1506323,890,2,8,Home Improvement,161.06,31.67,22,12.98,38.5574317,68.6374549,53.86332241,36.79,13.92,24.87,8.49,2.92,2.27,21.94,4.6,7.06,20.27,8.74,9.19
Jalalpur,Uttarakhand,1506323,890,2,8,Furniture,8172.67,67.23,1434.5,2378.85,1956.542496,3482.910853,2733.218335,284.05,458.36,1430.67,253.51,154.3,118.06,306.17,1492.91,610.08,324.06,510.25,2230.25
Jalalpur,Uttarakhand,1506323,890,2,8,Building Materials and Supplies,280.82,42.32,61.5,13.27,67.22834245,119.6755624,93.91553651,15.26,19.26,5.95,17.95,19.86,23.47,60.79,15.33,8.96,8.83,81.63,3.53
Jalalpur,Uttarakhand,1506323,890,2,8,Health Care,2771.03,70,543.5,700.25,663.3855556,1180.916211,926.7253676,2.82,172.53,0.43,264.13,280.54,118.28,33.83,7.7,450.98,434.22,192.49,813.08
Jalalpur,Uttarakhand,1506323,890,2,8,Food Products,821.81,53.39,105,56.13,196.7417669,350.2270135,274.8410554,150.04,43.98,24.21,79.44,2.53,90.56,36.1,90.81,30.18,117.75,19.01,137.2
Jalalpur,Uttarakhand,1506323,890,2,8,Watches,2011.16,67.95,448,344.74,481.4735702,857.0882189,672.6009747,43.74,274.31,50.27,42.95,224.82,163.44,447.09,31.68,101.57,92.26,322.94,216.11
Gwalior,MadhyaPradesh,329686,878,2,8,Exercise & Fitness,33.86,11.13,13.5,2.92,13.88130269,13.70977865,6.272974387,4.02,1.64,3.14,1.55,4.32,4.87,4.3,0.43,0.89,0.66,2.23,5.82
Gwalior,MadhyaPradesh,329686,878,2,8,Jewellery,24.19,9.57,9.75,0.31,9.915216205,9.792699036,4.480695991,0.03,8.42,0.76,1.04,6.28,1.83,0.25,1.68,0.54,2.01,1.31,0.03
Gwalior,MadhyaPradesh,329686,878,2,8,Health Care,14.51,1.77,6.75,2.57,5.949129723,5.875619422,2.688417595,1,0.2,0.54,0.67,2.83,1.91,1.63,0.4,0.02,0.64,3.17,1.51
Gwalior,MadhyaPradesh,329686,878,2,8,Watches,128.2,30.66,72.75,22.51,52.55064589,51.90130489,23.74768875,22.07,0.86,15.17,4.54,11.46,21.37,0.07,7.67,13.98,2.04,22.91,6.06
Gwalior,MadhyaPradesh,329686,878,2,8,Baby Care,14.51,5.76,8.25,3.27,5.949129723,5.875619422,2.688417595,3.48,0.07,0.35,4.15,1.41,0.04,1.73,0.57,0.01,0.37,0.01,2.33
Gwalior,MadhyaPradesh,329686,878,2,8,Pens & Stationery,655.51,50.72,329.25,75.39,268.7023592,265.3821439,121.4268614,2.67,132.3,69.23,29.19,3.03,167.26,31.71,43.87,12.05,33.79,13.23,117.18
Gwalior,MadhyaPradesh,329686,878,2,8,Mobiles & Accessories,33.86,14.95,18.75,3.17,13.88130269,13.70977865,6.272974387,4.14,5.92,8.5,1.58,2.45,1.35,1.14,0.65,3.8,0.68,3.16,0.49
Gwalior,MadhyaPradesh,329686,878,2,8,Home Furnishing,77.4,19.63,42,2.18,31.72869186,31.33663692,14.33822717,3.92,6.07,16.89,10.11,0.94,3.78,3.93,5.04,0.63,4.74,17.69,3.66
Gwalior,MadhyaPradesh,329686,878,2,8,Toys and Games,614.39,47.2,298.5,5.43,251.8464916,248.7345555,113.8096782,21.19,143.56,25.06,91.25,87,48.54,5,1.17,56.07,51.56,42.79,41.2
Gwalior,MadhyaPradesh,329686,878,2,8,Home Lighting,3197.73,66.76,1923,62.42,1310.791582,1294.594813,592.34801,291.91,681.09,221.45,248.34,32.1,808.91,267.99,138.63,53.99,131.73,245.1,76.51
Gwalior,MadhyaPradesh,329686,878,2,8,Audio & Video,389.44,42.63,148.5,32.56,159.6349809,157.6624545,72.13920546,55.88,25.36,52.01,33.67,37.05,36.91,22.04,16.32,27.46,6.32,57.73,18.69
Gwalior,MadhyaPradesh,329686,878,2,8,Home & Kitchen,500.7,44.6,228,132.62,205.2449755,202.70887,92.75040701,55.62,4.05,45.28,153.41,5.1,1.45,1.01,26.14,27.1,38.49,121.81,21.23
Gwalior,MadhyaPradesh,329686,878,2,8,Pet Supplies,99.17,32.25,60,5.18,40.65238644,40.15006605,18.37085356,12.33,7.65,12.18,18.99,5.28,4.2,3.13,6.67,3.64,4.93,6.05,14.12
Gwalior,MadhyaPradesh,329686,878,2,8,Wearable Smart Devices,2897.8,70,1536,1033.11,1187.842901,1173.165345,536.7873797,325.43,31.95,58.86,839.2,119.98,169.8,105.24,5.28,289.74,136.53,765.57,50.22
Gwalior,MadhyaPradesh,329686,878,2,8,Home Improvement,7.26,0,2.25,1.47,2.974564862,2.937809711,1.344208797,0.79,0.58,0.54,0.43,1.13,0.88,0.14,0.7,0.08,0.42,0.9,0.67
Gwalior,MadhyaPradesh,329686,878,2,8,Musical Instruments,60.47,20.09,33.75,4.53,24.78804051,24.48174759,11.20173998,9.38,8.36,8.79,3.25,0.9,11.85,6.64,3.11,1.14,0.31,4.7,2.04
Gwalior,MadhyaPradesh,329686,878,2,8,Computers,99.17,27.97,51,2.56,40.65238644,40.15006605,18.37085356,17.46,14.99,9.28,24.33,4.06,2.99,2.86,5.51,9.18,0.82,2.51,5.19
Gwalior,MadhyaPradesh,329686,878,2,8,Furniture,372.5,49.36,167.25,194.71,152.6943296,150.8075652,69.00271826,29.53,75.36,19.47,65.63,11.5,56.09,7.65,55.29,0.81,5.26,25.39,20.53
Gwalior,MadhyaPradesh,329686,878,2,8,Health & Personal Care Appliances,43.54,19.36,22.5,17.42,17.84738917,17.62685826,8.065252784,0.08,10.58,4.68,0.06,10.07,3.04,3.12,1,2.15,1.8,5.55,1.42
Gwalior,MadhyaPradesh,329686,878,2,8,Automotive Accessories,239.47,41.76,101.25,3.21,98.16064043,96.94772046,44.35889031,35.62,30.31,36.39,22.9,34.3,4.57,14.96,2.88,9.53,16.99,4.46,26.56
Gwalior,MadhyaPradesh,329686,878,2,8,Sports,462,51.35,263.25,37.36,189.3806295,187.0405516,85.58129343,77.32,32.58,11.66,73.98,25.84,77.9,12.34,7.53,41,24.71,20.46,56.67
Gwalior,MadhyaPradesh,329686,878,2,8,Footwear,841.76,56.85,362.25,231.95,345.0495239,340.7859265,155.9282205,35.65,29.21,45.64,67.49,75.95,155.97,55.08,69.32,7.65,23.87,80.03,195.89
Gwalior,MadhyaPradesh,329686,878,2,8,"Bags, Wallets & Belts",24.19,6.85,11.25,9.09,9.915216205,9.792699036,4.480695991,0.51,1.66,7.46,2.37,0.07,0.02,0.78,1.74,1.4,0.57,7.56,0.07
Gwalior,MadhyaPradesh,329686,878,2,8,Beauty and Grooming,96.75,24.21,49.5,5.12,39.66086482,39.17079614,17.92278396,0.67,17.25,9.25,12.3,11.69,6.41,7.37,3.1,1.04,6.41,19.85,1.4
Gwalior,MadhyaPradesh,329686,878,2,8,Home Cleaning & Bathroom Accessories,350.73,45.1,143.25,47.06,143.770635,141.994136,64.97009187,60.05,35.03,86.25,22.11,2.39,33.03,15.5,16.4,2.06,31.01,0.09,46.82
Gwalior,MadhyaPradesh,329686,878,2,8,Festive Decor & Gifting,3913.72,67.77,2184,553.23,1604.281982,1584.458704,724.9766113,709.38,528.77,749.37,149.35,258.23,447.34,584.85,45.77,16.12,78.23,324.82,21.48
Gwalior,MadhyaPradesh,329686,878,2,8,Clothing and Accessories,62.89,25.08,31.5,8.66,25.77956213,25.46101749,11.64980958,5.24,6.3,16.43,2.4,5.37,1.58,5.27,4.12,0.86,1.39,5.13,8.79
Gwalior,MadhyaPradesh,329686,878,2,8,Home Decor,50.8,19.01,23.25,3,20.82195403,20.56466798,9.409461581,5.26,0.6,11.64,2.14,4.6,2.44,0.01,1.14,6.54,1.72,7.96,6.75
Gwalior,MadhyaPradesh,329686,878,2,8,Books,94.34,23.31,32.25,9.99,38.6693432,38.19152624,17.47471436,9.14,5.5,10.6,15.37,3.42,9.29,9.95,7.25,0.23,0.04,6.64,16.91
Gwalior,MadhyaPradesh,329686,878,2,8,Food Products,36.28,15.31,11.25,1.6,14.87282431,14.68904855,6.721043987,2.34,2.71,11.06,2.56,0.22,1.04,0.11,5.63,0.01,0.98,4.74,4.9
Gwalior,MadhyaPradesh,329686,878,2,8,Kids Accessories,273.33,46.73,165,0.2,112.0419431,110.6574991,50.6318647,36.53,28.96,25.06,11.59,22.74,52.66,13.54,16.59,16.77,3.73,37.17,8
Gwalior,MadhyaPradesh,329686,878,2,8,Cameras & Accessories,336.22,40.72,114,17.67,137.8215053,136.1185166,62.28167428,50.7,20.61,41.15,4.25,72.45,19.97,10.9,14,24.96,12.41,34.5,30.31
Gwalior,MadhyaPradesh,329686,878,2,8,"Kitchen, Cookware & Serveware",9.68,6.57,4.5,4.77,3.966086482,3.917079614,1.792278396,0.15,2.03,0.05,0.35,2.66,0.91,0.07,0.57,0.44,0.71,1.31,0.42
Gwalior,MadhyaPradesh,329686,878,2,8,Building Materials and Supplies,599.88,49.1,336,88.66,245.8973619,242.8589361,111.1212606,29.63,7.7,4.03,93.28,37.78,110.81,26.05,57.72,12.18,15.17,76.09,129.44
Shimla,HimachalPradesh,240363,818,2,8,Pens & Stationery,608.7,51.78,270,185.37,117.6400496,315.7633925,175.2938175,200.21,0.69,24.17,30.82,32.32,30.32,41.05,72.63,57.95,3.66,72.77,42.1
Shimla,HimachalPradesh,240363,818,2,8,Jewellery,10.93,4.65,3,3.51,2.113294304,5.672396273,3.148990734,0.66,2.3,0.97,0.76,0.25,0.14,0.91,0.92,1.05,0.26,0.25,2.46
Shimla,HimachalPradesh,240363,818,2,8,Watches,805.52,60.04,406,395.59,155.679347,417.8665254,231.9756507,56.98,4.98,6.53,1.33,127.95,19.88,108.37,39.91,12.76,70.93,190.29,165.62
Shimla,HimachalPradesh,240363,818,2,8,Wearable Smart Devices,51.03,17,23,27.16,9.862040084,26.47118261,14.69529009,23.95,0.12,0.41,1.85,2.84,4.76,0.82,10.74,3.07,0.07,0.96,1.43
Shimla,HimachalPradesh,240363,818,2,8,"Kitchen, Cookware & Serveware",1621.98,61.67,769,760.95,313.4719884,841.4054472,467.1002922,41.43,11.42,105.32,133.32,66.23,8.6,279.92,26.78,42.83,117.56,586.4,202.16
Shimla,HimachalPradesh,240363,818,2,8,Building Materials and Supplies,69.25,24.06,34,25.65,13.38419726,35.9251764,19.94360798,6.21,24.95,11.51,0.57,0.13,1.18,5.85,9.8,0.49,3.81,0.84,3.92
Shimla,HimachalPradesh,240363,818,2,8,Home & Kitchen,211.4,43.37,85,111.36,40.85702321,109.6663279,60.88048752,45.51,27.03,1.45,0.56,2,36.84,10.17,30.13,12.82,7.76,26.37,10.75
Shimla,HimachalPradesh,240363,818,2,8,Toys and Games,18.22,2.85,7,7,3.522157173,9.453993788,5.24831789,0.99,0.56,0.9,0.19,2.24,0.2,0.88,1.63,1.49,1.25,3.43,4.48
Shimla,HimachalPradesh,240363,818,2,8,Mobiles & Accessories,120.28,25.89,61,57.09,23.24623734,62.396359,34.63889807,4.53,17.96,6.53,9.66,6.28,0.78,4.8,13.96,14.17,1.7,2.92,36.99
Shimla,HimachalPradesh,240363,818,2,8,Home Cleaning & Bathroom Accessories,14.58,1.2,5,6.92,2.817725738,7.563195031,4.198654312,2.7,3.45,0.33,2.11,0.08,0.29,2.29,0.02,0.69,1.21,0.76,0.65
Shimla,HimachalPradesh,240363,818,2,8,Automotive Accessories,5179.39,70,1946,1676.78,1000.997069,2686.825035,1491.571944,504.8,992.16,414.07,194.73,308.6,83.6,61.24,234.7,1097.71,97.91,615.62,574.25
Shimla,HimachalPradesh,240363,818,2,8,Festive Decor & Gifting,3302.27,70,1630,960.36,638.2148797,1713.063674,950.9952016,164.2,38.36,99.54,201.63,268.99,68.05,256.48,505.54,37.73,151.24,1363.86,146.64
Shimla,HimachalPradesh,240363,818,2,8,Cameras & Accessories,185.89,36.88,56,69.87,35.92600316,96.43073664,53.53284248,18.51,8.83,8.19,2.01,20.88,4.84,6.55,25.59,1.76,19.63,3.21,65.88
Shimla,HimachalPradesh,240363,818,2,8,Footwear,645.15,48.76,246,350.46,124.6843639,334.6713801,185.7904533,3.98,27.21,45.14,9.18,5.77,64.6,7.82,3.96,114.09,59.92,143.63,159.85
Shimla,HimachalPradesh,240363,818,2,8,Health & Personal Care Appliances,225.98,37.24,104,114.08,43.67474894,117.229523,65.07914183,19.13,17.82,13.26,8.31,1.67,20.44,10.09,4.95,15.41,34.63,28.6,51.68
Shimla,HimachalPradesh,240363,818,2,8,Home Decor,10.93,0.23,4,4.71,2.113294304,5.672396273,3.148990734,2.1,0.88,0.97,0.44,0.17,0.53,0.47,1.48,0.44,0.76,0.23,2.47
Shimla,HimachalPradesh,240363,818,2,8,Computers,707.11,52.71,325,353.08,136.6596983,366.814959,203.6347341,2.48,315.58,47.83,80.8,4.62,3.41,10.25,31.6,39.78,122.01,21.29,27.46
Shimla,HimachalPradesh,240363,818,2,8,Health Care,900.29,59.86,400,271.7,173.9945643,467.0272931,259.2669038,324.91,25.05,65.26,48.6,37.38,22.75,158.41,4.22,94.05,2.59,76.89,40.18
Shimla,HimachalPradesh,240363,818,2,8,Clothing and Accessories,1093.47,57.82,488,570,211.3294304,567.2396273,314.8990734,172.79,71.77,10.4,47.23,59.35,94.35,91.93,37.92,166.42,18.62,211.74,110.94
Shimla,HimachalPradesh,240363,818,2,8,Books,10.93,2.07,3,4.41,2.113294304,5.672396273,3.148990734,1.01,1.85,1.35,0.03,0.6,0.14,1.09,0.45,0.5,1.11,1.77,1.05
Shimla,HimachalPradesh,240363,818,2,8,Home Furnishing,1005.99,54.24,485,397.44,194.4230759,521.8604571,289.7071475,38.95,96.84,62.74,70.6,32.7,28.39,48.28,141.73,7,92.7,56.25,329.82
Shimla,HimachalPradesh,240363,818,2,8,Home Lighting,36.45,15.58,19,11.6,7.044314346,18.90798758,10.49663578,1.3,2.75,0.29,0.4,2.67,3.69,2.59,0.26,1.37,6.27,13.48,1.37
Shimla,HimachalPradesh,240363,818,2,8,Home Improvement,1421.51,62.63,444,518.7,274.7282595,737.4115155,409.3687954,109.74,138.46,52.31,205.65,1.72,15.05,40.45,100.55,100.56,167.8,437.69,51.51
Shimla,HimachalPradesh,240363,818,2,8,Exercise & Fitness,171.31,39.32,62,87.89,33.10827743,88.86754161,49.33418816,18.57,10.01,28.56,0.33,3.27,0.95,25.52,9.47,1.66,12.68,39.77,20.52
Shimla,HimachalPradesh,240363,818,2,8,Sports,54.67,19.98,27,30,10.56647152,28.36198137,15.74495367,17.97,4.43,1.86,1.6,6.67,0.44,4.28,0.62,1.47,9.38,5.62,0.34
Shimla,HimachalPradesh,240363,818,2,8,Musical Instruments,145.8,35.3,72,45.2,28.17725738,75.63195031,41.98654312,33.25,15.51,4.59,4.69,18.06,0.83,15.03,8.21,5.86,12.89,14.6,12.26
Shimla,HimachalPradesh,240363,818,2,8,Furniture,371.78,45.08,147,192.78,71.85200633,192.8614733,107.065685,14.08,3.85,26.66,3.34,38.18,3.68,4.77,12.98,51.52,37.8,161.31,13.63
Shimla,HimachalPradesh,240363,818,2,8,Pet Supplies,83.83,26.27,45,38.41,16.201923,43.48837143,24.14226229,13.28,4.73,0.36,9.33,4.31,2.21,1.32,9.6,0.54,12.68,3.19,22.28
Shimla,HimachalPradesh,240363,818,2,8,Baby Care,812.81,55.34,419,278.75,157.0882099,421.648123,234.0749779,64.2,81.81,0.26,41.07,99.37,16.4,58.99,40.77,121.74,12.58,15.08,260.55
Shimla,HimachalPradesh,240363,818,2,8,Kids Accessories,36.45,12.33,19,11.5,7.044314346,18.90798758,10.49663578,10.43,5.49,1.46,0.52,3.89,1.17,1.27,4.06,4.95,0.21,1.28,1.71
Shimla,HimachalPradesh,240363,818,2,8,Audio & Video,189.53,35.22,63,58.24,36.6304346,98.3215354,54.58250605,8.2,52.21,6.39,16.97,6.14,7.13,1.16,2.1,24.81,26.52,9.72,28.19
Shimla,HimachalPradesh,240363,818,2,8,"Bags, Wallets & Belts",61.96,25.39,26,20.06,11.97533439,32.14357888,17.84428083,8.27,7.86,4.29,1.07,3.58,3.03,7.36,4.49,3.22,2.77,12.44,3.58
Shimla,HimachalPradesh,240363,818,2,8,Beauty and Grooming,798.23,52.84,361,367.92,154.2704842,414.0849279,229.8763236,112.73,4.21,38.22,1.22,31.37,83.46,134.75,15.69,64.96,14.48,181.65,115.51
Shimla,HimachalPradesh,240363,818,2,8,Food Products,51.03,21.99,14,27.3,9.862040084,26.47118261,14.69529009,10.07,0.35,2.19,4.04,0.45,3.18,2.82,0.21,10.5,1.17,10.01,6.04
Shimoga,Karnataka,599814,991,2,8,Books,550.13,54.34,190.5,128.56,45.63052426,213.6907707,290.8040131,118.5,10.83,28.2,16.77,0.33,0.33,79.79,77.02,64.36,69.63,6.17,78.19
Shimoga,Karnataka,599814,991,2,8,Kids Accessories,267.07,40.53,162.5,188.4,22.15202776,103.7394148,141.175204,20.44,75.49,7.58,1.91,4.29,8.36,5.8,23.21,18.11,94.06,1.07,6.74
Shimoga,Karnataka,599814,991,2,8,Home Cleaning & Bathroom Accessories,267.07,46.51,110,14.1,22.15202776,103.7394148,141.175204,15.05,49.48,12.04,4.97,3.68,1.46,56.18,15.02,10.04,59.94,2.18,37.03
Shimoga,Karnataka,599814,991,2,8,Pens & Stationery,4.8,0,2,1.47,0.397940619,1.863582302,2.536081509,0.01,0.66,0.02,0.12,0.16,0.1,0.73,0.23,1.13,0.44,0.32,0.87
Shimoga,Karnataka,599814,991,2,8,Watches,286.26,38.91,164.5,249.92,23.74379024,111.193744,151.31953,34.03,13.24,13.27,1.61,7.3,1.56,17.69,7.82,22.73,103.08,0.13,63.79
Shimoga,Karnataka,599814,991,2,8,Beauty and Grooming,1317.74,63.1,679.5,179.75,109.3010232,511.863939,696.5770545,6.91,173.66,25.74,44.16,28.57,10.84,258.12,118.12,310.75,9.6,68.98,262.31
Shimoga,Karnataka,599814,991,2,8,Musical Instruments,4.8,0.63,2.5,3.35,0.397940619,1.863582302,2.536081509,1.19,0.23,0.24,0.09,0.06,0,0.46,0.17,0.07,1.84,0.41,0.03
Shimoga,Karnataka,599814,991,2,8,Audio & Video,4.8,0,1.5,3.21,0.397940619,1.863582302,2.536081509,0.42,0.86,0.03,0.1,0.16,0.1,0.21,0.22,0.09,2.01,0.23,0.36
Shimoga,Karnataka,599814,991,2,8,Jewellery,22.39,8.81,9,15.96,1.85705622,8.69671741,11.83504704,0.35,0.81,0.42,0.08,0.26,1.1,0.1,7.73,3.4,0.6,3.43,4.11
Shimoga,Karnataka,599814,991,2,8,Home Furnishing,20.79,6.41,11,0.18,1.724409347,8.07552331,10.98968654,1.79,0.57,0.16,0.82,0.11,0.64,1.71,0.39,6.66,2.22,3.42,2.29
Shimoga,Karnataka,599814,991,2,8,Food Products,19.19,5.23,6,2.99,1.591762474,7.454329209,10.14432604,0.36,2.89,0.94,0.5,0.09,0.06,5.18,2.5,1.76,0.7,1.85,2.35
Shimoga,Karnataka,599814,991,2,8,Toys and Games,412.59,45.02,202.5,48.75,34.22289319,160.268078,218.1030098,13.23,16.43,10.69,0.01,12.57,10.96,72.78,68.44,55.56,21.33,11.92,118.69
Shimoga,Karnataka,599814,991,2,8,Home Lighting,86.36,25.74,52,45.28,7.162931133,33.54448144,45.64946717,15.12,7.76,3.77,0.61,1.69,1.09,19.02,3.25,11.76,11.62,8.61,2.06
Shimoga,Karnataka,599814,991,2,8,Home & Kitchen,119.94,33.24,55,124.98,9.948515463,46.58955756,63.40203773,18.9,22.09,0.13,1.1,4.58,4.13,46.16,6.88,10,0.37,0.41,5.2
Shimoga,Karnataka,599814,991,2,8,Baby Care,281.46,41.33,165,83.38,23.34584962,109.3301617,148.7834485,16.72,39.1,3.36,1.55,6.46,11.98,72.43,6.18,37.78,32.4,52.73,0.78
Shimoga,Karnataka,599814,991,2,8,Automotive Accessories,51.17,15.67,21.5,4.83,4.244699931,19.87821122,27.0515361,14.08,2.92,1.17,0.36,0.62,2.1,10.12,2.73,0.15,14.05,2.22,0.67
Shimoga,Karnataka,599814,991,2,8,Sports,527.74,50.34,303.5,560.08,43.77346804,204.9940532,278.968966,1.73,56.73,9.87,4.1,3.64,26.16,17.15,87.44,2.51,171.87,107.6,38.93
Shimoga,Karnataka,599814,991,2,8,Festive Decor & Gifting,318.24,40.79,179,118.09,26.39672769,123.617626,168.2267401,102.29,5.36,6.01,9.74,1.01,9.63,6.52,21.87,100.14,39.69,6.42,9.55
Shimoga,Karnataka,599814,991,2,8,Mobiles & Accessories,171.11,39.88,98.5,159.95,14.19321539,66.46776878,90.45357383,2.08,34.58,2.13,9.71,0.25,2.1,5.22,26.63,38.73,19.87,3.48,26.33
Shimoga,Karnataka,599814,991,2,8,Cameras & Accessories,68.77,22.59,23.5,10.21,5.703815532,26.71134633,36.35050163,11.14,7.08,2.28,0.12,1.52,1.79,15.72,6.97,5.5,8.16,2.75,5.75
Shimoga,Karnataka,599814,991,2,8,Health Care,38.38,13.5,19,15.22,3.183524948,14.90865842,20.28865207,8.17,1.91,0.26,0.74,1.42,0.77,7.86,5.27,2.5,4.65,0.52,4.31
Shimoga,Karnataka,599814,991,2,8,Pet Supplies,989.91,62.03,606.5,577.63,82.10841429,384.5191484,523.2781514,118.5,47.62,10.19,5.96,33.19,32.78,326.91,5.46,141.45,49.45,1.64,216.76
Shimoga,Karnataka,599814,991,2,8,Wearable Smart Devices,255.87,38.96,136.5,197.31,21.22349965,99.39105612,135.2576805,1.78,68.93,17.52,1.06,2.43,0.2,27.74,12.28,35.75,59.49,18.94,9.74
Shimoga,Karnataka,599814,991,2,8,"Kitchen, Cookware & Serveware",107.15,28.06,57.5,2.31,8.88734048,41.62000475,56.63915371,12.31,10.51,1.35,3.75,0.18,3.62,46.92,2.39,5.45,1.88,4.17,14.62
Shimoga,Karnataka,599814,991,2,8,"Bags, Wallets & Belts",20.79,11.95,10,5.19,1.724409347,8.07552331,10.98968654,0.53,4.13,0.86,0.35,0.03,0.48,1.19,2.96,5.39,1.45,2.26,1.16
Shimoga,Karnataka,599814,991,2,8,Footwear,198.3,38.93,86,104.35,16.44821223,77.02806849,104.8247024,20.15,3.36,2.55,1.43,5.3,7.17,46.09,42.18,16.46,0.09,25.79,27.72
Shimoga,Karnataka,599814,991,2,8,Furniture,147.13,38.53,66.5,105.99,12.2035123,57.14985727,77.77316628,15.09,10.64,1.03,0.18,10.46,0.53,6.65,1.68,21.28,48.16,5.75,25.68
Shimoga,Karnataka,599814,991,2,8,Clothing and Accessories,382.21,48.37,194.5,364.69,31.70260261,148.4653901,202.0411602,24.71,15.57,6.35,4.07,13.93,7.35,104.34,17.92,46.08,33.71,23.01,85.18
Shimoga,Karnataka,599814,991,2,8,Computers,65.57,23.85,34,17.89,5.438521786,25.46895813,34.65978063,2.64,15.1,1.16,0.5,3.61,0.17,17.99,6.65,7.69,2.32,5.32,2.41
Shimoga,Karnataka,599814,991,2,8,Exercise & Fitness,63.97,18.18,26.5,73.55,5.305874913,24.84776403,33.81442012,9.04,6.77,1.84,0.71,0.76,2.01,15.44,3.19,13.06,2.12,0.97,8.06
Shimoga,Karnataka,599814,991,2,8,Health & Personal Care Appliances,52.77,16.44,27.5,5.38,4.377346804,20.49940532,27.8968966,0.79,15.16,0.65,2.28,0.13,1.31,7.08,14.43,3.21,3.17,1.83,2.72
Shimoga,Karnataka,599814,991,2,8,Home Improvement,307.05,47.96,109,235.43,25.46819958,119.2692673,162.3092166,20.66,26.9,11.93,0.38,12.74,0.42,139.5,11.29,3.97,7.56,29.86,41.85
Shimoga,Karnataka,599814,991,2,8,Building Materials and Supplies,100.75,28.6,57,77.43,8.356752989,39.13522835,53.25771169,8.12,17.72,2.84,0.74,3.28,1.5,25.84,16.51,10.85,0.05,4.73,8.57
Shimoga,Karnataka,599814,991,2,8,Home Decor,126.34,35.85,58,89.15,10.47910295,49.07433396,66.78347974,18.26,21.08,5.55,2.07,1.93,0.93,30.88,13.51,19.42,2.97,2.68,7.06
Cuttack,Odisha,1332042,997,2,8,Wearable Smart Devices,51.61,22.79,11,24.99,22.85848747,12.93787377,15.81182079,2.45,1.25,9.25,6.16,4.17,3.27,6.31,7.51,0.72,1.26,8.09,1.15
Cuttack,Odisha,1332042,997,2,8,Baby Care,396.99,45.1,94,43.48,175.834519,99.52210596,121.6293907,40.58,5.07,47.62,44.55,56.53,27.14,11.47,46.73,3.98,59.45,33.43,20.44
Cuttack,Odisha,1332042,997,2,8,Health Care,8027.06,70,1637.5,1159.43,3555.373975,2012.336982,2459.34628,20.76,499.43,238.56,1010.24,1502.67,803.9,1691.69,240.06,44.41,483.18,523.31,968.84
Cuttack,Odisha,1332042,997,2,8,Footwear,59.55,24.42,10,5.04,26.37517786,14.92831589,18.24440861,0.1,7.67,5.19,8.08,3.82,9.28,0.97,7.57,3.14,6.55,3.49,3.67
Cuttack,Odisha,1332042,997,2,8,Pens & Stationery,31.76,8.69,6,1.3,14.06676152,7.961768476,9.730351258,0.85,0.16,8.47,1.56,2.44,1.6,0.66,7.3,1.61,0.16,1.78,5.17
Cuttack,Odisha,1332042,997,2,8,"Bags, Wallets & Belts",55.58,21.7,10.5,5.53,24.61683266,13.93309483,17.0281147,6.21,3.32,11.63,1.53,1.07,10.39,5.35,7.74,0.74,3.19,3.89,0.51
Cuttack,Odisha,1332042,997,2,8,Home Improvement,1425.18,61.86,204.5,46.47,631.2459233,357.2843604,436.6495127,137.58,34.49,460.37,125.94,39.75,5.19,16.06,243.38,89.03,88.18,104.63,80.59
Cuttack,Odisha,1332042,997,2,8,Home Furnishing,174.67,35.79,38.5,31.99,77.36718838,43.78972662,53.51693192,21.74,8.6,7.07,18.78,31.49,20.03,11.78,30.88,1.35,9.52,4.94,8.51
Cuttack,Odisha,1332042,997,2,8,Musical Instruments,440.65,49.46,100,39.4,195.1763161,110.4695376,135.0086237,3.22,56.66,36.19,22.49,54.47,82.02,68.01,10.8,39.32,16.88,48.69,1.9
Cuttack,Odisha,1332042,997,2,8,Cameras & Accessories,31.76,15.38,4,9.83,14.06676152,7.961768476,9.730351258,0.56,0.84,2.29,2.88,3.16,5.74,1.54,5.71,0.93,1.55,6.43,0.14
